market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
6.0,2015-02-09 02:33:06,2015-02-09 03:31:56,5254,pizza,5.0,2,1815,2,365,1295,,,,251,295.0
6.0,2015-01-26 00:23:01,2015-01-26 01:30:34,5254,pizza,5.0,1,2095,1,2095,2095,,,,251,457.0
6.0,2015-02-07 22:28:58,2015-02-07 23:15:41,5254,pizza,5.0,2,3505,2,625,1895,,,,251,460.0
6.0,2015-01-23 23:34:19,2015-01-24 00:12:37,5254,pizza,5.0,2,3595,2,200,2595,,,,251,294.0
6.0,2015-02-05 02:45:11,2015-02-05 04:32:02,5254,pizza,5.0,2,5090,2,2495,2595,,,,251,262.0
6.0,2015-02-18 05:03:29,2015-02-18 05:39:16,5254,pizza,5.0,2,3390,2,1695,1695,,,,251,139.0
1.0,2015-02-02 00:56:05,2015-02-02 01:30:44,4289,,2.0,4,2396,4,499,699,34.0,34.0,45.0,251,789.0
1.0,2015-02-07 21:20:39,2015-02-07 22:18:12,4289,,2.0,8,3895,6,200,899,27.0,23.0,23.0,251,804.0
3.0,2015-02-18 03:41:31,2015-02-18 04:11:50,2321,greek,1.0,4,4300,4,200,2300,,,,446,498.0
3.0,2015-01-22 01:45:17,2015-01-22 02:45:26,2321,greek,1.0,4,3900,4,800,1300,,,,446,729.0
3.0,2015-02-13 01:51:22,2015-02-13 02:43:00,2321,greek,1.0,3,2000,3,200,1400,,,,446,769.0
3.0,2015-02-11 02:31:29,2015-02-11 03:05:37,2321,greek,1.0,6,6500,4,800,1800,,,,446,461.0
6.0,2015-01-31 22:37:31,2015-01-31 23:07:28,3934,italian,1.0,2,1525,2,275,1250,,,,446,323.0
6.0,2015-02-16 00:42:33,2015-02-16 01:15:48,3934,italian,1.0,1,1350,1,1350,1350,,,,446,224.0
4.0,2015-02-11 20:37:35,2015-02-11 21:07:52,3934,japanese,3.0,1,1425,1,1150,1150,,,,446,675.0
6.0,2015-01-22 01:55:49,2015-01-22 02:34:31,3934,italian,1.0,4,3580,4,595,1150,,,,446,222.0
6.0,2015-02-17 01:49:54,2015-02-17 02:39:35,3934,italian,1.0,2,2440,2,707,1690,,,,446,874.0
6.0,2015-02-09 02:07:33,2015-02-09 02:48:05,3934,italian,1.0,3,2165,3,275,1195,,,,446,763.0
6.0,2015-02-08 03:25:35,2015-02-08 04:16:08,3934,italian,1.0,2,1525,2,275,1250,,,,446,323.0
6.0,2015-02-04 02:14:17,2015-02-04 02:48:12,3934,italian,1.0,2,2945,2,1150,1150,,,,446,373.0
6.0,2015-01-29 03:48:19,2015-01-29 04:32:32,3934,italian,1.0,2,1525,2,275,1250,,,,446,323.0
6.0,2015-02-02 01:19:20,2015-02-02 02:10:59,3934,italian,1.0,3,2340,3,595,1150,,,,446,850.0
6.0,2015-02-05 02:16:09,2015-02-05 03:05:09,3934,italian,1.0,3,3920,3,1250,1395,,,,446,217.0
6.0,2015-02-17 04:28:50,2015-02-17 04:59:11,3934,italian,1.0,2,2245,2,1095,1150,,,,446,872.0
6.0,2015-02-16 00:56:05,2015-02-16 01:34:48,3934,italian,1.0,2,2940,1,1095,1095,,,,446,282.0
6.0,2015-01-31 01:57:51,2015-01-31 02:46:17,3934,italian,1.0,1,1814,1,1814,1814,,,,446,222.0
6.0,2015-02-03 04:41:59,2015-02-03 05:17:21,3934,italian,1.0,3,2620,3,275,1195,,,,446,875.0
6.0,2015-02-08 02:42:01,2015-02-08 03:25:16,3934,italian,1.0,6,7255,6,595,1525,,,,446,219.0
6.0,2015-02-14 01:04:38,2015-02-14 01:51:56,3934,italian,1.0,1,1350,1,1350,1350,,,,446,224.0
6.0,2015-02-17 00:43:46,2015-02-17 01:02:07,3934,italian,1.0,1,1814,1,1814,1814,,,,446,224.0
6.0,2015-02-06 01:31:14,2015-02-06 02:01:13,3934,italian,1.0,2,1745,2,595,1150,,,,446,843.0
6.0,2015-02-05 01:52:45,2015-02-05 02:30:26,3934,italian,1.0,2,2190,2,795,1395,,,,446,70.0
6.0,2015-01-26 02:07:29,2015-01-26 02:31:22,3934,italian,1.0,2,0,2,275,1250,,,,446,323.0
6.0,2015-02-16 01:08:41,2015-02-16 01:40:55,3934,italian,1.0,2,1745,2,595,1150,,,,446,862.0
6.0,2015-02-11 21:14:40,2015-02-11 21:38:38,3934,italian,1.0,1,1470,1,1095,1095,,,,446,280.0
6.0,2015-01-28 02:07:32,2015-01-28 03:01:35,3934,italian,1.0,2,1470,2,275,1195,,,,446,762.0
5.0,2015-02-13 02:43:27,2015-02-13 03:22:55,2642,,,2,2200,1,975,975,25.0,22.0,28.0,446,287.0
,2015-01-29 05:03:10,2015-01-29 05:24:06,6734,,,2,2650,2,1175,1475,19.0,18.0,18.0,251,133.0
6.0,2015-02-06 04:30:47,2015-02-06 04:51:18,114,thai,3.0,2,1900,2,800,1000,,,,251,118.0
6.0,2015-02-04 19:32:47,2015-02-04 20:12:59,114,thai,3.0,8,6550,8,350,975,,,,251,536.0
6.0,2015-02-09 00:02:22,2015-02-09 00:37:30,114,thai,3.0,3,2100,3,250,950,,,,251,452.0
6.0,2015-02-06 01:58:37,2015-02-06 02:37:59,114,thai,3.0,1,975,1,975,975,,,,251,732.0
2.0,2015-02-02 02:08:40,2015-02-02 02:58:36,114,,5.0,2,2175,2,1075,1100,,,,251,351.0
6.0,2015-02-03 03:12:25,2015-02-03 04:03:14,114,thai,3.0,2,1375,2,275,1100,,,,251,494.0
1.0,2015-01-25 01:37:31,2015-01-25 02:03:41,114,mexican,5.0,3,2075,3,200,975,,,,251,432.0
4.0,2015-01-25 03:48:58,2015-01-25 04:10:26,114,breakfast,3.0,3,2700,3,800,950,,,,251,96.0
6.0,2015-01-21 23:07:04,2015-01-21 23:40:13,3933,russian,1.0,3,1900,3,500,700,,,,446,512.0
6.0,2015-02-05 01:08:04,2015-02-05 01:49:51,3933,russian,1.0,5,3750,5,350,1000,,,,446,954.0
6.0,2015-02-15 20:41:16,2015-02-15 21:31:09,3933,russian,1.0,7,4675,5,300,1300,,,,446,501.0
6.0,2015-02-03 00:53:30,2015-02-03 01:29:42,3933,russian,1.0,7,2650,7,300,700,,,,446,608.0
6.0,2015-02-16 00:23:09,2015-02-16 01:25:06,3933,russian,1.0,5,1700,4,200,600,,,,446,590.0
3.0,2015-01-26 19:05:51,2015-01-26 19:47:43,5635,vietnamese,,2,1420,2,695,725,16.0,11.0,12.0,446,679.0
6.0,2015-02-05 22:36:14,2015-02-05 23:14:54,2383,american,1.0,2,2275,2,925,1050,,,,446,705.0
6.0,2015-01-30 18:48:48,2015-01-30 20:45:24,2383,american,1.0,5,2470,4,250,695,,,,446,844.0
6.0,2015-02-11 02:01:21,2015-02-11 02:47:05,1877,mediterranean,3.0,1,999,1,999,999,,,,251,678.0
6.0,2015-02-12 04:19:37,2015-02-12 05:05:01,1877,mediterranean,3.0,1,2025,1,991,1054,,,,251,668.0
6.0,2015-02-01 19:59:45,2015-02-01 20:30:07,1877,mediterranean,3.0,2,1898,2,899,999,,,,251,785.0
1.0,2015-01-29 19:58:01,2015-01-29 21:20:54,415,japanese,3.0,1,1095,1,1095,1095,16.0,16.0,23.0,251,
4.0,2015-01-29 20:27:41,2015-01-29 21:09:52,4619,pizza,3.0,2,2698,2,1299,1399,79.0,80.0,89.0,251,
5.0,2015-02-10 04:28:26,2015-02-10 04:50:50,6440,indian,,8,2000,1,250,250,27.0,18.0,22.0,251,191.0
,2015-02-15 18:25:02,2015-02-15 20:27:04,1115,,,2,1838,2,649,1189,3.0,3.0,3.0,446,591.0
6.0,2015-02-12 05:10:55,2015-02-12 05:53:23,1589,pizza,3.0,1,1509,1,1275,1275,,,,251,667.0
6.0,2015-02-08 04:39:12,2015-02-08 05:05:14,1589,pizza,3.0,1,2268,1,1982,1982,,,,251,361.0
6.0,2015-02-02 04:16:36,2015-02-02 05:00:14,1589,pizza,3.0,1,1563,1,1563,1563,,,,251,601.0
6.0,2015-02-13 06:12:37,2015-02-13 06:40:13,1589,pizza,3.0,2,2309,2,460,1563,,,,251,208.0
6.0,2015-01-25 05:07:32,2015-01-25 05:26:08,1589,pizza,3.0,1,346,1,346,346,,,,251,167.0
6.0,2015-02-17 03:54:41,2015-02-17 04:32:06,1589,pizza,3.0,2,1528,2,139,1389,,,,251,221.0
6.0,2015-02-15 02:26:35,2015-02-15 03:15:17,1589,pizza,3.0,2,3434,2,1310,2124,,,,251,613.0
6.0,2015-01-31 06:15:46,2015-01-31 06:45:01,1589,pizza,3.0,1,1600,1,1499,1499,,,,251,508.0
4.0,2015-02-16 21:14:59,2015-02-16 21:41:51,1927,,1.0,1,1475,1,1475,1475,51.0,40.0,45.0,446,429.0
4.0,2015-01-29 19:24:07,2015-01-29 20:10:15,6514,other,3.0,3,2100,3,550,950,34.0,34.0,51.0,251,
2.0,2015-01-28 20:34:23,2015-01-28 21:24:07,1311,,3.0,2,1074,2,75,999,59.0,58.0,74.0,251,791.0
,2015-02-16 02:10:28,2015-02-16 03:10:36,1116,japanese,,6,4695,6,100,1395,56.0,54.0,87.0,251,758.0
,2015-02-04 02:19:34,2015-02-04 03:09:54,1352,alcohol,1.0,5,4437,4,349,2360,102.0,94.0,113.0,251,397.0
4.0,2015-01-29 01:55:03,2015-01-29 02:35:47,4428,sushi,3.0,9,0,7,385,920,104.0,98.0,165.0,251,
6.0,2015-02-11 04:31:44,2015-02-11 04:58:34,4406,italian,1.0,2,2600,2,800,1800,,,,446,223.0
6.0,2015-02-08 04:08:45,2015-02-08 04:59:31,4406,italian,1.0,4,4700,4,800,1800,,,,446,363.0
6.0,2015-02-18 04:09:10,2015-02-18 04:51:32,4406,italian,1.0,2,3000,2,1200,1800,,,,446,224.0
6.0,2015-01-29 04:30:29,2015-01-29 05:01:15,4406,italian,1.0,2,2900,2,1100,1800,,,,446,223.0
6.0,2015-01-31 05:08:12,2015-01-31 05:45:22,4406,italian,1.0,2,2600,2,800,1800,,,,446,223.0
1.0,2015-01-29 20:01:38,2015-01-29 20:47:46,595,salad,1.0,8,7950,5,300,1400,16.0,16.0,22.0,446,
1.0,2015-01-29 20:15:01,2015-01-29 21:05:29,4338,indian,3.0,3,1565,3,275,995,,,,251,
6.0,2015-01-25 03:49:15,2015-01-25 04:41:37,1589,pizza,3.0,1,1389,1,1389,1389,,,,251,230.0
6.0,2015-01-23 05:07:26,2015-01-23 05:49:11,1589,pizza,3.0,1,1411,1,1310,1310,,,,251,723.0
6.0,2015-02-04 00:10:19,2015-02-04 00:37:48,1589,pizza,3.0,1,1389,1,1389,1389,,,,251,367.0
5.0,2015-02-17 01:31:51,2015-02-17 02:08:25,1589,japanese,1.0,2,1978,2,139,1839,,,,251,710.0
5.0,2015-01-31 04:39:11,2015-01-31 05:14:07,1589,fast,3.0,1,1714,1,1310,1310,,,,251,647.0
6.0,2015-02-09 05:09:03,2015-02-09 05:32:21,1589,pizza,3.0,1,1714,1,1310,1310,,,,251,461.0
4.0,2015-01-29 20:29:06,2015-01-29 21:03:09,606,chinese,5.0,4,3980,4,895,1195,79.0,77.0,145.0,251,
,2015-02-09 05:09:21,2015-02-09 05:47:53,4899,salad,,1,1475,1,1325,1325,3.0,3.0,4.0,251,693.0
4.0,2015-01-29 19:11:39,2015-01-29 19:52:00,17,sandwich,1.0,4,2545,3,250,1050,32.0,33.0,34.0,446,
6.0,2015-02-11 03:23:45,2015-02-11 04:03:27,5324,pizza,3.0,1,1599,1,1599,1599,,,,251,296.0
6.0,2015-02-06 06:03:12,2015-02-06 06:35:31,5324,pizza,3.0,3,2448,3,150,1999,,,,251,171.0
6.0,2015-01-31 01:42:21,2015-01-31 02:43:34,5324,pizza,3.0,2,3598,2,499,2799,,,,251,452.0
6.0,2015-01-26 02:19:33,2015-01-26 03:31:24,5324,pizza,3.0,1,2399,1,1599,1599,,,,251,452.0
6.0,2015-02-01 05:23:30,2015-02-01 06:00:13,5324,pizza,3.0,1,2399,1,2399,2399,,,,251,110.0
6.0,2015-02-15 21:43:15,2015-02-15 22:38:37,5324,pizza,3.0,6,3247,4,50,1999,,,,251,467.0
6.0,2015-02-12 04:07:33,2015-02-12 04:38:17,5324,pizza,3.0,2,3398,1,599,599,,,,251,303.0
6.0,2015-02-04 02:24:56,2015-02-04 03:12:22,5324,pizza,3.0,2,3098,2,499,2399,,,,251,216.0
6.0,2015-02-13 02:57:30,2015-02-13 03:47:03,5324,pizza,3.0,2,2698,2,599,1599,,,,251,502.0
6.0,2015-01-25 23:15:40,2015-01-26 00:07:43,5324,pizza,3.0,2,4198,2,1799,2399,,,,251,501.0
6.0,2015-02-17 01:40:33,2015-02-17 02:31:22,5324,pizza,3.0,2,2798,2,299,2399,,,,251,909.0
6.0,2015-02-17 04:19:36,2015-02-17 05:05:30,5324,pizza,3.0,2,2448,2,599,1399,,,,251,405.0
6.0,2015-02-15 03:38:17,2015-02-15 05:01:50,5324,pizza,3.0,4,2722,4,175,1399,,,,251,472.0
6.0,2015-02-03 00:57:56,2015-02-03 02:10:42,5324,pizza,2.0,2,949,2,250,399,,,,251,496.0
6.0,2015-02-01 04:01:07,2015-02-01 04:55:36,5324,pizza,3.0,1,2149,1,1399,1399,,,,251,303.0
6.0,2015-01-26 02:03:37,2015-01-26 02:43:42,5324,pizza,3.0,1,2049,1,1799,1799,,,,251,216.0
6.0,2015-02-03 03:06:27,2015-02-03 04:14:07,5324,pizza,3.0,2,1798,2,499,1199,,,,251,80.0
6.0,2015-01-31 21:42:14,2015-01-31 22:45:03,5324,pizza,3.0,9,10595,4,150,2799,,,,251,394.0
6.0,2015-02-14 00:58:18,2015-02-14 01:49:25,5324,pizza,3.0,3,1749,2,175,1199,,,,251,613.0
5.0,2015-02-16 05:16:08,2015-02-16 05:55:41,5324,fast,5.0,5,1746,5,50,499,,,,251,581.0
4.0,2015-02-16 02:47:03,2015-02-16 04:06:20,6514,other,,2,2350,2,950,975,62.0,60.0,124.0,251,710.0
4.0,2015-01-31 02:40:04,2015-01-31 03:34:29,6514,other,3.0,4,3400,4,550,1250,,,,251,520.0
3.0,2015-02-05 02:11:41,2015-02-05 03:39:56,1693,,1.0,7,4115,6,425,845,,,,446,808.0
3.0,2015-02-01 18:21:35,2015-02-01 19:09:57,1693,,1.0,6,3747,3,575,625,,,,446,383.0
6.0,2015-01-28 19:26:11,2015-01-28 20:00:06,5597,sandwich,1.0,2,965,2,140,600,,,,446,389.0
,2015-01-24 22:22:27,2015-01-24 22:54:13,1352,barbecue,,3,2569,3,366,1714,50.0,55.0,68.0,251,447.0
3.0,2015-01-23 20:16:26,2015-01-23 21:46:28,1276,cajun,3.0,2,1295,2,400,895,,,,251,802.0
6.0,2015-02-15 20:39:39,2015-02-15 21:18:51,453,italian,1.0,2,2400,1,1200,1200,,,,446,732.0
6.0,2015-01-23 03:49:39,2015-01-23 04:28:22,453,italian,1.0,2,2100,2,900,1200,,,,446,756.0
6.0,2015-01-23 01:34:01,2015-01-23 02:20:26,453,italian,1.0,1,1200,1,1200,1200,,,,446,663.0
6.0,2015-02-08 03:58:47,2015-02-08 04:49:34,453,italian,1.0,1,1400,1,1200,1200,,,,446,609.0
6.0,2015-02-08 03:24:37,2015-02-08 04:27:27,453,italian,1.0,1,1800,1,1800,1800,,,,446,575.0
1.0,2015-02-13 20:58:55,2015-02-13 21:36:27,415,,,3,2085,3,395,895,15.0,15.0,17.0,251,326.0
1.0,2015-01-29 20:42:03,2015-01-29 21:26:46,6335,mediterranean,5.0,4,1760,3,295,795,25.0,27.0,31.0,251,
3.0,2015-02-18 01:38:58,2015-02-18 02:20:40,6694,pizza,3.0,3,2736,3,579,1099,,,,251,645.0
6.0,2015-02-16 20:33:27,2015-02-16 21:10:09,3154,sandwich,1.0,5,2450,2,250,1450,,,,446,525.0
6.0,2015-02-04 02:33:04,2015-02-04 03:08:34,3154,sandwich,1.0,3,2950,2,300,1450,,,,446,524.0
6.0,2015-02-02 18:20:03,2015-02-02 18:56:19,3154,sandwich,1.0,3,3200,3,400,1450,,,,446,291.0
6.0,2015-01-21 17:16:08,2015-01-21 17:34:46,3154,sandwich,1.0,1,1275,1,975,975,,,,446,476.0
3.0,2015-02-15 04:07:02,2015-02-15 05:04:45,4638,steak,1.0,2,4798,2,2399,2399,,,,446,509.0
3.0,2015-01-24 03:03:06,2015-01-24 03:38:07,4638,steak,1.0,3,4547,3,799,2149,,,,446,316.0
3.0,2015-02-14 01:40:01,2015-02-14 02:24:12,4638,steak,1.0,2,4694,2,1634,2197,,,,446,711.0
3.0,2015-02-06 01:53:45,2015-02-06 02:37:58,4638,steak,1.0,2,3897,2,1199,2399,,,,446,656.0
3.0,2015-01-23 21:56:04,2015-01-23 22:34:16,4638,steak,1.0,1,1199,1,1199,1199,,,,446,496.0
3.0,2015-02-07 02:55:21,2015-02-07 03:47:12,4638,steak,1.0,2,3898,2,1799,2099,,,,446,748.0
3.0,2015-01-30 00:28:29,2015-01-30 01:15:18,4638,steak,1.0,1,1599,1,1599,1599,,,,446,788.0
3.0,2015-02-14 03:29:11,2015-02-14 04:23:33,4638,steak,1.0,4,7346,4,1599,2099,,,,446,664.0
3.0,2015-01-22 02:29:38,2015-01-22 03:12:42,4638,steak,1.0,3,3797,3,899,1699,,,,446,661.0
1.0,2015-02-06 20:11:58,2015-02-06 20:44:42,3691,,4.0,2,2128,2,899,1229,36.0,32.0,32.0,251,517.0
1.0,2015-01-22 17:30:35,2015-01-22 18:10:18,3691,,4.0,9,2501,7,0,469,6.0,3.0,3.0,251,235.0
,2015-01-28 19:49:59,2015-01-28 20:28:06,3365,american,1.0,2,4050,1,1200,1200,19.0,19.0,14.0,446,
4.0,2015-01-22 03:11:05,2015-01-22 04:21:05,326,mediterranean,,4,4850,2,975,1450,104.0,101.0,148.0,251,593.0
6.0,2015-02-09 05:03:15,2015-02-09 05:40:46,5324,pizza,3.0,2,1699,2,150,1399,,,,251,296.0
6.0,2015-02-09 01:57:54,2015-02-09 02:47:29,5324,pizza,3.0,4,3496,4,399,1599,,,,251,560.0
6.0,2015-02-01 05:31:38,2015-02-01 06:06:19,5324,pizza,3.0,5,3545,4,399,1399,,,,251,394.0
6.0,2015-01-25 23:41:08,2015-01-26 00:42:08,5324,pizza,3.0,2,4598,1,1799,1799,,,,251,382.0
6.0,2015-02-18 03:07:39,2015-02-18 03:46:45,5324,pizza,3.0,2,2398,2,599,1599,,,,251,304.0
,2015-01-31 05:17:37,2015-01-31 05:46:13,1311,,3.0,1,889,1,889,889,64.0,67.0,85.0,251,504.0
2.0,2015-02-14 02:29:45,2015-02-14 03:18:34,3662,,,3,2302,3,304,999,126.0,100.0,181.0,251,633.0
,2015-02-01 03:34:06,2015-02-01 04:14:11,5542,,1.0,4,3596,2,299,1499,102.0,100.0,197.0,446,551.0
6.0,2015-02-17 04:36:48,2015-02-17 04:59:02,161,indian,3.0,2,1496,2,403,748,,,,251,320.0
2.0,2015-02-03 03:11:06,2015-02-03 04:18:57,161,breakfast,5.0,5,1000,2,150,400,,,,251,954.0
6.0,2015-01-29 01:52:16,2015-01-29 02:26:49,161,indian,3.0,2,2790,1,1395,1395,,,,251,235.0
6.0,2015-01-24 02:35:08,2015-01-24 03:11:02,161,indian,3.0,1,650,1,650,650,,,,251,717.0
6.0,2015-02-01 22:25:00,2015-02-01 22:52:15,161,indian,3.0,1,1495,1,1395,1395,,,,251,482.0
6.0,2015-02-11 20:29:25,2015-02-11 20:51:41,161,indian,3.0,1,1100,1,650,650,,,,251,49.0
6.0,2015-02-12 04:39:09,2015-02-12 04:55:57,161,indian,3.0,3,2045,3,150,1395,,,,251,151.0
6.0,2015-02-12 02:06:31,2015-02-12 02:51:01,161,indian,3.0,6,3900,4,650,650,,,,251,848.0
6.0,2015-01-24 03:54:50,2015-01-24 04:24:53,161,indian,3.0,2,1350,2,650,700,,,,251,248.0
6.0,2015-02-08 05:44:08,2015-02-08 06:12:54,161,indian,3.0,9,3850,6,150,650,,,,251,790.0
6.0,2015-01-23 20:42:50,2015-01-23 21:18:48,161,indian,3.0,6,2750,5,150,650,,,,251,861.0
4.0,2015-01-28 20:07:12,2015-01-28 20:49:29,3380,,,3,2123,3,125,1199,70.0,64.0,69.0,251,664.0
4.0,2015-02-11 03:49:15,2015-02-11 04:44:31,3380,,5.0,2,1498,2,599,899,80.0,77.0,103.0,251,537.0
,2015-02-06 20:56:21,2015-02-06 22:09:28,415,japanese,3.0,6,4325,5,450,895,23.0,23.0,20.0,251,768.0
6.0,2015-01-29 20:49:18,2015-01-29 21:35:19,4057,vegetarian,3.0,1,999,1,999,999,,,,251,198.0
6.0,2015-01-27 04:22:27,2015-01-27 04:53:18,4057,vegetarian,3.0,2,1998,2,899,1099,,,,251,627.0
6.0,2015-02-15 21:48:16,2015-02-15 22:25:44,4057,vegetarian,3.0,2,1598,2,599,999,,,,251,988.0
6.0,2015-02-05 01:42:21,2015-02-05 02:26:07,4057,vegetarian,3.0,2,2098,2,999,1099,,,,251,486.0
6.0,2015-02-17 01:43:11,2015-02-17 02:20:35,4057,vegetarian,3.0,2,2149,2,750,1099,,,,251,444.0
6.0,2015-01-27 03:19:22,2015-01-27 04:14:49,4057,vegetarian,3.0,3,2997,3,699,1299,,,,251,419.0
6.0,2015-02-12 03:14:32,2015-02-12 03:42:53,4057,vegetarian,3.0,2,1549,2,750,799,,,,251,371.0
6.0,2015-02-03 20:31:55,2015-02-03 21:20:52,4057,vegetarian,1.0,1,999,1,999,999,,,,446,198.0
6.0,2015-01-30 02:32:18,2015-01-30 03:28:18,4057,vegetarian,3.0,4,4697,4,750,1299,,,,251,561.0
6.0,2015-02-13 02:33:41,2015-02-13 03:13:47,4057,vegetarian,3.0,2,1698,2,599,1099,,,,251,974.0
6.0,2015-02-09 03:59:47,2015-02-09 04:30:48,2825,indian,1.0,2,1545,2,295,1250,,,,446,285.0
6.0,2015-02-14 01:29:20,2015-02-14 01:49:36,2825,indian,1.0,3,1415,3,225,895,,,,446,162.0
6.0,2015-01-22 03:08:57,2015-01-22 03:53:59,2825,indian,1.0,5,3185,5,225,1195,,,,446,159.0
6.0,2015-02-11 03:11:36,2015-02-11 03:41:50,2825,indian,1.0,5,2530,5,195,895,,,,446,263.0
6.0,2015-02-14 02:36:26,2015-02-14 03:20:40,2825,indian,1.0,3,2065,3,295,1195,,,,446,117.0
3.0,2015-02-14 23:39:45,2015-02-15 00:26:47,6694,pizza,3.0,1,1549,1,1149,1149,,,,251,638.0
3.0,2015-02-11 00:52:34,2015-02-11 01:42:06,6694,pizza,3.0,2,2898,2,1099,1399,,,,251,838.0
3.0,2015-02-08 22:47:03,2015-02-08 23:19:34,6694,pizza,3.0,3,3737,3,1029,1379,,,,251,281.0
3.0,2015-01-31 02:19:50,2015-01-31 03:06:28,6694,pizza,3.0,7,6953,6,499,1499,,,,251,430.0
3.0,2015-02-13 21:56:28,2015-02-13 22:42:59,6694,pizza,3.0,2,2853,2,1079,1099,,,,251,555.0
3.0,2015-02-18 02:39:37,2015-02-18 03:17:36,6694,pizza,3.0,1,1559,1,1259,1259,,,,251,646.0
3.0,2015-01-21 20:07:52,2015-01-21 21:17:34,6694,pizza,3.0,2,1744,2,499,895,,,,251,727.0
3.0,2015-01-22 21:04:45,2015-01-22 21:34:10,6694,pizza,3.0,5,4210,5,499,1099,,,,251,370.0
4.0,2015-01-26 01:30:06,2015-01-26 02:15:49,6694,sandwich,5.0,4,5646,3,1389,1429,,,,251,438.0
3.0,2015-01-31 02:13:28,2015-01-31 03:12:47,6694,pizza,3.0,1,1589,1,1589,1589,,,,251,540.0
3.0,2015-02-07 22:16:22,2015-02-07 23:27:24,6694,pizza,3.0,6,8273,4,569,1559,,,,251,706.0
3.0,2015-01-21 22:31:44,2015-01-21 23:03:31,6694,pizza,3.0,2,2198,2,599,1399,,,,251,681.0
3.0,2015-02-06 00:50:36,2015-02-06 01:30:09,6694,pizza,3.0,4,3173,4,569,1099,,,,251,461.0
3.0,2015-01-24 20:23:41,2015-01-24 20:46:19,6694,pizza,3.0,2,2178,2,679,1099,,,,251,222.0
3.0,2015-01-29 04:31:17,2015-01-29 05:17:59,6694,pizza,3.0,3,2558,3,601,1191,,,,251,608.0
3.0,2015-01-29 03:42:11,2015-01-29 04:07:40,6694,pizza,3.0,2,2258,2,729,1129,,,,251,222.0
3.0,2015-01-24 03:03:18,2015-01-24 03:42:58,6694,pizza,3.0,2,3293,2,1029,1389,,,,251,400.0
3.0,2015-02-08 02:29:24,2015-02-08 02:59:25,6694,pizza,3.0,2,1968,2,579,1389,,,,251,460.0
3.0,2015-01-30 04:20:58,2015-01-30 05:12:54,6694,pizza,3.0,2,2378,2,699,1679,,,,251,667.0
3.0,2015-02-14 23:46:35,2015-02-15 00:23:40,6694,pizza,3.0,1,1660,1,1582,1740,,,,251,538.0
3.0,2015-02-12 01:02:34,2015-02-12 01:50:39,6694,pizza,3.0,2,2978,2,1099,1479,,,,251,807.0
3.0,2015-02-02 03:22:44,2015-02-02 05:05:29,6694,pizza,3.0,3,2147,3,149,1099,,,,251,320.0
4.0,2015-01-30 02:41:55,2015-01-30 03:09:07,6694,asian,5.0,2,2198,2,499,1099,,,,251,222.0
3.0,2015-01-24 05:37:11,2015-01-24 06:30:21,6694,pizza,3.0,3,2017,3,499,749,,,,251,683.0
3.0,2015-02-05 22:45:21,2015-02-05 23:18:39,4638,steak,1.0,1,3148,1,2399,2399,,,,446,818.0
3.0,2015-01-28 02:54:30,2015-01-28 04:12:13,4638,steak,1.0,2,3398,2,1599,1799,,,,446,661.0
3.0,2015-02-10 03:43:59,2015-02-10 04:33:04,4638,steak,1.0,2,3898,2,1799,2099,,,,446,661.0
3.0,2015-02-02 02:09:04,2015-02-02 03:55:08,4638,steak,1.0,4,4796,4,699,1699,,,,446,766.0
3.0,2015-01-26 20:51:55,2015-01-26 21:39:27,1801,,4.0,6,1429,5,128,511,20.0,12.0,15.0,251,286.0
4.0,2015-01-29 18:46:29,2015-01-29 19:45:50,326,mediterranean,2.0,1,1605,1,1350,1350,41.0,18.0,25.0,251,
6.0,2015-02-07 01:57:22,2015-02-07 03:36:24,1691,steak,4.0,7,12165,5,695,3995,,,,446,705.0
6.0,2015-02-06 00:51:46,2015-02-06 01:42:12,1691,steak,1.0,1,3695,1,3695,3695,,,,446,965.0
,2015-02-12 04:55:22,2015-02-12 05:36:31,1691,,,4,6280,4,695,3995,,,,446,812.0
5.0,2015-02-09 03:15:00,2015-02-09 04:05:45,2642,other,1.0,2,2000,2,700,1300,,,,446,624.0
2.0,2015-01-29 20:25:36,2015-01-29 21:01:55,480,salad,1.0,2,1724,2,825,899,45.0,30.0,46.0,446,
,2015-02-03 02:40:19,2015-02-03 04:01:08,3893,,,2,2447,2,1069,1079,73.0,73.0,118.0,446,807.0
,2015-02-18 05:08:01,2015-02-18 05:42:02,5611,,3.0,2,1750,2,250,1350,10.0,8.0,9.0,251,719.0
2.0,2015-02-04 23:58:01,2015-02-05 01:28:29,415,,2.0,1,1195,1,1195,1195,9.0,7.0,4.0,251,656.0
,2015-02-15 05:07:49,2015-02-15 06:29:27,415,,1.0,5,5330,4,350,1395,9.0,9.0,13.0,251,934.0
2.0,2015-02-05 02:20:07,2015-02-05 03:01:55,5062,pizza,3.0,2,3783,2,1599,1699,,,,251,473.0
1.0,2015-02-09 19:17:02,2015-02-09 20:02:54,595,salad,1.0,1,1100,1,900,900,,,,446,785.0
6.0,2015-02-15 02:22:46,2015-02-15 03:55:50,5306,japanese,1.0,5,5800,5,600,1400,,,,446,549.0
